,index,AEROPORTO_DE_ORIGEM_SIGLA,AEROPORTO_DE_DESTINO_SIGLA,ASSENTOS
756,1605,SABE,SBSV,169.0
757,1606,SABE,SCEL,187.0
758,1607,SABE,SGAS,156.0
759,1610,SACO,EGYP,221.0
760,1613,SACO,SAAR,135.0
761,1614,SACO,SABE,168.0
762,1615,SACO,SAEZ,153.0
763,1616,SACO,SAME,125.0
764,1617,SACO,SANT,174.0
765,1618,SACO,SAWC,161.0
766,1619,SACO,SBCF,93.0
767,1620,SACO,SBCT,170.0
768,1623,SACO,SBFL,148.0
769,1624,SACO,SBGL,174.0
770,1625,SACO,SBGR,165.0
771,1626,SACO,SBKP,106.0
772,1627,SACO,SBPA,166.0
773,1628,SACO,SBPS,170.0
774,1629,SACO,SBRF,173.0
775,1630,SACO,SBSV,173.0
776,1631,SACO,SCEL,135.0
777,1632,SACO,SGAS,141.0
778,1633,SACO,SGES,108.0
779,1635,SACO,SPJC,174.0
780,1636,SACO,SUMU,155.0
781,1637,SADP,SBFL,189.0
782,1638,SADP,SBGL,189.0
783,1639,SADP,SBGR,189.0
784,1640,SADP,SBPA,189.0
785,1641,SAEZ,CYUL,298.0
786,1646,SAEZ,EDDF,4.0
787,1648,SAEZ,EGLL,291.0
788,1650,SAEZ,EHAM,322.0
789,1658,SAEZ,HAAB,270.0
790,1660,SAEZ,KMDZ,184.0
791,1665,SAEZ,LEMD,166.0
792,1672,SAEZ,LSZH,179.0
793,1680,SAEZ,OMDB,343.0
794,1684,SAEZ,SAAR,187.0
795,1685,SAEZ,SABE,160.0
796,1686,SAEZ,SACO,164.0
797,1687,SAEZ,SAEZ,173.0
798,1688,SAEZ,SAME,76.0
799,1690,SAEZ,SARO,240.0
800,1691,SAEZ,SAWH,170.0
801,1692,SAEZ,SAZS,170.0
802,1693,SAEZ,SAZY,170.0
803,1695,SAEZ,SBBE,177.0
804,1696,SAEZ,SBBR,163.0
805,1697,SAEZ,SBBV,176.0
806,1698,SAEZ,SBCB,118.0
807,1699,SAEZ,SBCF,148.0
808,1700,SAEZ,SBCG,174.0
809,1701,SAEZ,SBCT,147.0
810,1702,SAEZ,SBEG,163.0
811,1703,SAEZ,SBFI,121.0
812,1704,SAEZ,SBFL,157.0
813,1705,SAEZ,SBFZ,191.0
814,1706,SAEZ,SBGL,174.0
815,1707,SAEZ,SBGO,170.0
816,1708,SAEZ,SBGR,210.0
817,1709,SAEZ,SBJP,178.0
818,1711,SAEZ,SBKP,21.0
819,1712,SAEZ,SBMO,172.0
820,1713,SAEZ,SBNF,120.0
821,1715,SAEZ,SBPA,136.0
822,1716,SAEZ,SBPK,108.0
823,1717,SAEZ,SBPS,172.0
824,1718,SAEZ,SBRF,171.0
825,1719,SAEZ,SBSG,177.0
826,1720,SAEZ,SBSN,176.0
827,1721,SAEZ,SBSV,175.0
828,1722,SAEZ,SBUG,12.0
829,1723,SAEZ,SBVT,184.0
830,1725,SAEZ,SCEL,40.0
831,1732,SAEZ,SGAS,160.0
832,1733,SAEZ,SGES,127.0
833,1734,SAEZ,SKBO,104.0
834,1739,SAEZ,SNBG,239.0
835,1741,SAEZ,SPJC,165.0
836,1742,SAEZ,SSBG,112.0
837,1743,SAEZ,SUMU,78.0
838,1744,SAEZ,SUPE,150.0
839,1748,SAME,SAAR,120.0
840,1749,SAME,SACO,128.0
841,1750,SAME,SAEZ,166.0
842,1751,SAME,SBCT,176.0
843,1752,SAME,SBGL,173.0
844,1753,SAME,SBGR,175.0
845,1754,SAME,SBKP,176.0
846,1755,SAME,SBPA,174.0
847,1756,SAME,SCEL,149.0
848,1757,SAME,SCIE,174.0
849,1758,SAMQ,SAEZ,108.0
850,1761,SANR,SBGR,170.0
851,1772,SANT,SBGR,174.0
852,1775,SANT,SCEL,157.0
853,1781,SARE,SABE,170.0
854,1782,SARE,SBGR,162.0
855,1786,SARI,SABE,140.0
856,1787,SARI,SBFI,174.0
857,1788,SARI,SBGL,140.0
858,1789,SARO,SAEZ,240.0
859,1790,SASA,SBFI,98.0
860,1791,SASA,SBGR,116.0
861,1792,SASO,SBFI,98.0
862,1793,SASO,SBFL,98.0
863,1794,SASO,SBGR,170.0
864,1796,SAZE,SBGR,254.0
865,1798,SAZS,SBGL,167.0
866,1799,SAZS,SBGR,165.0
867,1800,SAZS,SBKP,171.0
868,1801,SAZS,SBPA,189.0
869,1803,SBAA,SBBE,9.0
870,1804,SBAA,SBCI,9.0
871,1805,SBAA,SBCJ,10.0
872,1806,SBAA,SBMA,9.0
873,1807,SBAA,SBPJ,9.0
874,1808,SBAA,SBTU,9.0
875,1809,SBAA,SNDC,9.0
876,1810,SBAA,SNKE,9.0
877,1811,SBAA,SWGN,9.0
878,1812,SBAC,SBFZ,29.0
879,1813,SBAC,SBKP,131.0
880,1814,SBAC,SBRF,70.0
881,1815,SBAC,SBSG,146.0
882,1816,SBAE,SBAE,36.0
883,1817,SBAE,SBAU,50.0
884,1818,SBAE,SBBR,156.0
885,1819,SBAE,SBCF,174.0
886,1821,SBAE,SBCY,66.0
887,1822,SBAE,SBDN,63.0
888,1823,SBAE,SBGL,152.0
889,1824,SBAE,SBGR,92.0
890,1826,SBAE,SBKP,72.0
891,1827,SBAE,SBLO,68.0
892,1828,SBAE,SBMG,45.0
893,1829,SBAE,SBML,61.0
894,1830,SBAE,SBMO,171.0
895,1831,SBAE,SBPS,130.0
896,1832,SBAE,SBRP,59.0
897,1833,SBAE,SBSP,128.0
898,1835,SBAN,SBBR,136.0
899,1836,SBAN,SBGO,50.0
900,1837,SBAQ,SBAQ,45.0
901,1838,SBAQ,SBAU,45.0
902,1839,SBAQ,SBBR,50.0
903,1840,SBAQ,SBBU,45.0
904,1841,SBAQ,SBDN,45.0
905,1842,SBAQ,SBFC,45.0
906,1843,SBAQ,SBGR,54.0
907,1844,SBAQ,SBKP,66.0
908,1845,SBAQ,SBML,45.0
909,1846,SBAQ,SBPA,50.0
910,1847,SBAQ,SBRP,37.0
911,1848,SBAQ,SBSP,54.0
912,1849,SBAQ,SBUL,45.0
913,1850,SBAQ,SBUR,45.0
914,1851,SBAQ,SDCO,45.0
915,1852,SBAQ,SJTC,45.0
916,1854,SBAR,SBAR,105.0
917,1857,SBAR,SBBR,152.0
918,1859,SBAR,SBCF,138.0
919,1862,SBAR,SBDN,118.0
920,1867,SBAR,SBFZ,180.0
921,1868,SBAR,SBGL,160.0
922,1869,SBAR,SBGO,158.0
923,1870,SBAR,SBGR,178.0
924,1871,SBAR,SBIL,110.0
925,1872,SBAR,SBJP,106.0
926,1874,SBAR,SBKG,103.0
927,1875,SBAR,SBKP,137.0
928,1876,SBAR,SBMO,121.0
929,1879,SBAR,SBNT,132.0
930,1882,SBAR,SBPS,141.0
931,1884,SBAR,SBRF,111.0
932,1885,SBAR,SBRJ,144.0
933,1886,SBAR,SBRP,148.0
934,1887,SBAR,SBSG,70.0
935,1888,SBAR,SBSJ,118.0
936,1891,SBAR,SBSP,171.0
937,1892,SBAR,SBSV,125.0
938,1893,SBAR,SBTC,168.0
939,1895,SBAR,SBUF,170.0
940,1896,SBAR,SBUL,144.0
941,1898,SBAR,SBVT,159.0
942,1899,SBAR,SNBR,30.0
943,1900,SBAR,SNRU,170.0
944,1901,SBAT,SBAT,50.0
945,1904,SBAT,SBCG,109.0
946,1906,SBAT,SBCY,97.0
947,1907,SBAT,SBEG,4.0
948,1908,SBAT,SBGO,118.0
949,1910,SBAT,SBIH,20.0
950,1914,SBAT,SBPV,100.0
951,1917,SBAT,SBSI,26.0
952,1918,SBAT,SBSN,67.0
953,1923,SBAT,SBVH,22.0
954,1925,SBAT,SNNG,9.0
955,1926,SBAT,SWBZ,9.0
956,1927,SBAT,SWJH,12.0
957,1928,SBAT,SWJI,100.0
958,1929,SBAT,SWRD,86.0
959,1930,SBAT,SWSI,50.0
960,1931,SBAU,SBAE,47.0
961,1932,SBAU,SBAQ,45.0
962,1933,SBAU,SBAU,70.0
963,1934,SBAU,SBBU,71.0
964,1935,SBAU,SBCG,91.0
965,1936,SBAU,SBCY,96.0
966,1937,SBAU,SBDN,45.0
967,1938,SBAU,SBDO,64.0
968,1939,SBAU,SBGL,138.0
969,1940,SBAU,SBGO,108.0
970,1941,SBAU,SBGR,65.0
971,1943,SBAU,SBKP,67.0
972,1944,SBAU,SBMG,34.0
973,1945,SBAU,SBML,45.0
974,1946,SBAU,SBMO,118.0
975,1947,SBAU,SBPS,118.0
976,1948,SBAU,SBPV,108.0
977,1950,SBAU,SBRP,55.0
978,1951,SBAU,SBSJ,108.0
979,1952,SBAU,SBSP,72.0
980,1953,SBAU,SBSR,54.0
981,1954,SBAU,SBTG,70.0
982,1955,SBAU,SBUL,45.0
983,1956,SBAU,SBUR,45.0
984,1958,SBAU,SBVH,108.0
985,1959,SBAU,SJTC,50.0
986,1961,SBAU,SWRD,54.0
987,1963,SBAX,SBBH,47.0
988,1964,SBAX,SBBR,68.0
989,1965,SBAX,SBCF,60.0
990,1966,SBAX,SBGR,69.0
991,1967,SBAX,SBIP,45.0
992,1969,SBAX,SBKP,47.0
993,1970,SBAX,SBMK,85.0
994,1972,SBAX,SBRP,82.0
995,1973,SBAX,SBSP,50.0
996,1974,SBAX,SBUL,52.0
997,1975,SBAX,SBUR,54.0
998,1976,SBAX,SNPD,38.0
999,1977,SBAX,SNPJ,9.0
1000,1981,SBBE,KFLL,172.0
1001,1982,SBBE,KJFK,9.0
1002,1983,SBBE,KMCO,130.0
1003,1984,SBBE,KMIA,175.0
1004,1985,SBBE,LEMD,296.0
1005,1986,SBBE,LPPR,263.0
1006,1987,SBBE,LPPT,229.0
1007,1988,SBBE,MDPC,144.0
1008,1990,SBBE,SBAA,12.0
1009,1993,SBBE,SBBE,92.0
1010,1994,SBBE,SBBH,143.0
1011,1995,SBBE,SBBR,154.0
1012,1996,SBBE,SBBV,137.0
1013,1997,SBBE,SBCF,143.0
1014,2000,SBBE,SBCJ,104.0
1015,2001,SBBE,SBCT,214.0
1016,2002,SBBE,SBCY,118.0
1017,2004,SBBE,SBEG,121.0
1018,2007,SBBE,SBFZ,155.0
1019,2008,SBBE,SBGL,160.0
1020,2009,SBBE,SBGO,145.0
1021,2010,SBBE,SBGR,175.0
1022,2011,SBBE,SBHT,55.0
1023,2012,SBBE,SBIH,35.0
1024,2013,SBBE,SBIZ,108.0
1025,2014,SBBE,SBJC,9.0
1026,2016,SBBE,SBJP,165.0
1027,2019,SBBE,SBKP,172.0
1028,2021,SBBE,SBMA,113.0
1029,2022,SBBE,SBMD,27.0
1030,2024,SBBE,SBMN,142.0
1031,2026,SBBE,SBMQ,125.0
1032,2028,SBBE,SBNT,164.0
1033,2031,SBBE,SBPB,15.0
1034,2032,SBBE,SBPJ,90.0
1035,2034,SBBE,SBPM,108.0
1036,2036,SBBE,SBPV,135.0
1037,2037,SBBE,SBRB,144.0
1038,2038,SBBE,SBRF,155.0
1039,2039,SBBE,SBRJ,120.0
1040,2040,SBBE,SBRP,175.0
1041,2041,SBBE,SBSG,171.0
1042,2042,SBBE,SBSJ,152.0
1043,2043,SBBE,SBSL,134.0
1044,2044,SBBE,SBSN,120.0
1045,2045,SBBE,SBSP,166.0
1046,2046,SBBE,SBSV,106.0
1047,2047,SBBE,SBTB,73.0
1048,2048,SBBE,SBTE,111.0
1049,2049,SBBE,SBTF,110.0
1050,2050,SBBE,SBTU,48.0
1051,2051,SBBE,SBUL,168.0
1052,2053,SBBE,SBVT,43.0
1053,2054,SBBE,SDOW,9.0
1054,2058,SBBE,SLLP,168.0
1055,2059,SBBE,SMJP,115.0
1056,2062,SBBE,SNBI,30.0
1057,2063,SBBE,SNDC,9.0
1058,2064,SBBE,SNEB,9.0
1059,2067,SBBE,SNMA,30.0
1060,2068,SBBE,SNMZ,19.0
1061,2069,SBBE,SNOX,30.0
1062,2071,SBBE,SNSM,9.0
1063,2072,SBBE,SNSW,9.0
1064,2073,SBBE,SNTI,30.0
1065,2074,SBBE,SNVS,20.0
1066,2075,SBBE,SNYA,10.0
1067,2076,SBBE,SOCA,110.0
1068,2078,SBBE,SVMI,20.0
1069,2080,SBBE,SWGN,50.0
1070,2083,SBBE,SWPI,120.0
1071,2085,SBBE,TFFF,50.0
1072,2086,SBBE,TFFR,170.0
1073,2088,SBBG,LEMD,237.0
1074,2089,SBBG,SBCX,9.0
1075,2090,SBBG,SBGL,209.0
1076,2091,SBBG,SBPA,9.0
1077,2093,SBBG,SBSM,9.0
1078,2094,SBBG,SPIM,150.0
1079,2096,SBBG,SSLT,9.0
1080,2102,SBBH,SBAX,47.0
1081,2104,SBBH,SBBH,51.0
1082,2105,SBBH,SBBR,91.0
1083,2106,SBBH,SBBU,30.0
1084,2107,SBBH,SBBZ,47.0
1085,2109,SBBH,SBCB,57.0
1086,2110,SBBH,SBCF,80.0
1087,2113,SBBH,SBCT,117.0
1088,2115,SBBH,SBDN,9.0
1089,2119,SBBH,SBGL,95.0
1090,2120,SBBH,SBGO,109.0
1091,2121,SBBH,SBGR,92.0
1092,2122,SBBH,SBGV,44.0
1093,2123,SBBH,SBIL,97.0
1094,2124,SBBH,SBIP,45.0
1095,2125,SBBH,SBJD,4.0
1096,2126,SBBH,SBJF,46.0
1097,2129,SBBH,SBKP,82.0
1098,2131,SBBH,SBME,47.0
1099,2132,SBBH,SBMK,50.0
1100,2133,SBBH,SBMO,144.0
1101,2135,SBBH,SBNF,48.0
1102,2137,SBBH,SBPA,111.0
1103,2138,SBBH,SBPC,17.0
1104,2140,SBBH,SBPS,99.0
1105,2141,SBBH,SBQV,46.0
1106,2142,SBBH,SBRF,164.0
1107,2143,SBBH,SBRJ,90.0
1108,2144,SBBH,SBRP,57.0
1109,2145,SBBH,SBSJ,44.0
1110,2147,SBBH,SBSP,124.0
1111,2148,SBBH,SBSR,47.0
1112,2149,SBBH,SBSV,128.0
1113,2150,SBBH,SBTC,108.0
1114,2152,SBBH,SBUL,64.0
1115,2153,SBBH,SBUR,61.0
1116,2154,SBBH,SBVG,31.0
1117,2155,SBBH,SBVT,99.0
1118,2156,SBBH,SBZM,81.0
1119,2157,SBBH,SDAG,9.0
1120,2158,SBBH,SIMK,48.0
1121,2159,SBBH,SNAR,9.0
1122,2160,SBBH,SNBA,50.0
1123,2161,SBBH,SNCT,9.0
1124,2162,SBBH,SNDT,40.0
1125,2163,SBBH,SNDV,30.0
1126,2164,SBBH,SNFE,9.0
1127,2165,SBBH,SNFO,9.0
1128,2166,SBBH,SNGV,46.0
1129,2167,SBBH,SNGX,9.0
1130,2168,SBBH,SNJM,9.0
1131,2169,SBBH,SNJR,46.0
1132,2170,SBBH,SNLO,9.0
1133,2171,SBBH,SNNU,9.0
1134,2172,SBBH,SNOS,9.0
1135,2173,SBBH,SNPD,41.0
1136,2174,SBBH,SNPJ,9.0
1137,2176,SBBH,SNTO,9.0
1138,2177,SBBH,SNUH,9.0
1139,2178,SBBH,SNUI,9.0
1140,2179,SBBH,SNVC,9.0
1141,2180,SBBH,SNXB,9.0
1142,2181,SBBH,SNZA,9.0
1143,2182,SBBH,SNZR,9.0
1144,2185,SBBH,SWKN,45.0
1145,2186,SBBH,SWLC,45.0
1146,2187,SBBH,SWLF,9.0
1147,2189,SBBQ,SBBH,48.0
1148,2190,SBBQ,SBGR,45.0
1149,2191,SBBQ,SBSP,45.0
1150,2192,SBBQ,SNMU,45.0
1151,2194,SBBR,EGKK,267.0
1152,2195,SBBR,EGLL,337.0
1153,2199,SBBR,GOBD,298.0
1154,2201,SBBR,KATL,179.0
1155,2202,SBBR,KDAB,170.0
1156,2203,SBBR,KDFW,285.0
1157,2204,SBBR,KFLL,170.0
1158,2205,SBBR,KJFK,336.0
1159,2206,SBBR,KLAX,246.0
1160,2207,SBBR,KMCO,180.0
1161,2208,SBBR,KMIA,187.0
1162,2209,SBBR,KPBI,173.0
1163,2210,SBBR,LFPG,293.0
1164,2211,SBBR,LPFR,285.0
1165,2212,SBBR,LPPT,271.0
1166,2213,SBBR,MDPC,157.0
1167,2214,SBBR,MDSD,144.0
1168,2216,SBBR,MMUN,168.0
1169,2217,SBBR,MPTO,157.0
1170,2218,SBBR,MROC,120.0
1171,2219,SBBR,MYNN,174.0
1172,2221,SBBR,SABE,159.0
1173,2223,SBBR,SAEZ,161.0
1174,2226,SBBR,SBAE,154.0
1175,2227,SBBR,SBAQ,37.0
1176,2228,SBBR,SBAR,154.0
1177,2229,SBBR,SBAT,50.0
1178,2230,SBBR,SBAX,66.0
1179,2231,SBBR,SBBE,153.0
1180,2232,SBBR,SBBH,90.0
1181,2233,SBBR,SBBR,84.0
1182,2234,SBBR,SBBT,109.0
1183,2236,SBBR,SBBV,168.0
1184,2237,SBBR,SBCB,35.0
1185,2238,SBBR,SBCF,142.0
1186,2239,SBBR,SBCG,149.0
1187,2240,SBBR,SBCH,120.0
1188,2241,SBBR,SBCI,66.0
1189,2242,SBBR,SBCJ,96.0
1190,2244,SBBR,SBCN,146.0
1191,2245,SBBR,SBCR,108.0
1192,2246,SBBR,SBCT,156.0
1193,2248,SBBR,SBCY,132.0
1194,2249,SBBR,SBCZ,144.0
1195,2250,SBBR,SBDN,138.0
1196,2251,SBBR,SBEG,145.0
1197,2252,SBBR,SBFI,178.0
1198,2253,SBBR,SBFL,162.0
1199,2254,SBBR,SBFZ,160.0
1200,2255,SBBR,SBGL,145.0
1201,2256,SBBR,SBGO,126.0
1202,2257,SBBR,SBGR,126.0
1203,2258,SBBR,SBHT,138.0
1204,2259,SBBR,SBIL,123.0
1205,2260,SBBR,SBIP,30.0
1206,2261,SBBR,SBIZ,150.0
1207,2262,SBBR,SBJD,9.0
1208,2263,SBBR,SBJE,179.0
1209,2265,SBBR,SBJP,166.0
1210,2266,SBBR,SBJU,118.0
1211,2267,SBBR,SBJV,136.0
1212,2268,SBBR,SBKG,141.0
1213,2269,SBBR,SBKP,112.0
1214,2271,SBBR,SBLO,87.0
1215,2272,SBBR,SBMA,154.0
1216,2273,SBBR,SBMC,11.0
1217,2275,SBBR,SBMG,52.0
1218,2277,SBBR,SBMK,92.0
1219,2278,SBBR,SBMM,107.0
1220,2279,SBBR,SBMN,153.0
1221,2280,SBBR,SBMO,164.0
1222,2281,SBBR,SBMQ,170.0
1223,2282,SBBR,SBNF,153.0
1224,2283,SBBR,SBNT,161.0
1225,2284,SBBR,SBPA,162.0
1226,2285,SBBR,SBPJ,134.0
1227,2286,SBBR,SBPL,102.0
1228,2287,SBBR,SBPM,104.0
1229,2289,SBBR,SBPS,159.0
1230,2290,SBBR,SBPV,154.0
1231,2291,SBBR,SBQV,68.0
1232,2292,SBBR,SBRB,159.0
1233,2293,SBBR,SBRD,69.0
1234,2294,SBBR,SBRF,157.0
1235,2295,SBBR,SBRJ,138.0
1236,2296,SBBR,SBRP,85.0
1237,2297,SBBR,SBSG,180.0
1238,2298,SBBR,SBSI,144.0
1239,2299,SBBR,SBSJ,139.0
1240,2300,SBBR,SBSL,163.0
1241,2301,SBBR,SBSN,167.0
1242,2302,SBBR,SBSO,69.0
1243,2303,SBBR,SBSP,149.0
1244,2304,SBBR,SBSR,95.0
1245,2305,SBBR,SBSV,148.0
1246,2306,SBBR,SBTC,158.0
1247,2307,SBBR,SBTE,150.0
1248,2312,SBBR,SBUL,92.0
1249,2313,SBBR,SBUR,62.0
1250,2315,SBBR,SBVT,145.0
1251,2317,SBBR,SCEL,93.0
1252,2318,SBBR,SDAM,156.0
1253,2319,SBBR,SDCO,30.0
1254,2324,SBBR,SGAS,40.0
1255,2326,SBBR,SIMK,30.0
1256,2327,SBBR,SJHG,9.0
1257,2328,SBBR,SKBO,64.0
1258,2329,SBBR,SKRG,32.0
1259,2330,SBBR,SLVR,184.0
1260,2331,SBBR,SNBR,53.0
1261,2332,SBBR,SNDC,14.0
1262,2333,SBBR,SNDM,30.0
1263,2334,SBBR,SNDR,108.0
1264,2336,SBBR,SPIM,114.0
1265,2337,SBBR,SPJC,160.0
1266,2338,SBBR,SUMU,106.0
1267,2339,SBBR,SVMI,186.0
1268,2340,SBBR,SWFX,9.0
1269,2341,SBBR,SWGI,11.0
1270,2342,SBBR,SWGN,66.0
1271,2343,SBBR,SWIQ,9.0
1272,2344,SBBR,SWJI,108.0
1273,2345,SBBR,SWKN,160.0
1274,2346,SBBR,SWNQ,12.0
1275,2347,SBBR,SWPJ,67.0
1276,2349,SBBR,SWSI,65.0
1277,2351,SBBR,TJSJ,130.0
1278,2352,SBBR,TTPP,171.0
1279,2353,SBBT,SBBR,109.0
1280,2354,SBBT,SBCY,153.0
1281,2355,SBBT,SBGO,141.0
1282,2356,SBBT,SBGR,108.0
1283,2358,SBBT,SBSP,92.0
1284,2359,SBBU,SBAQ,45.0
1285,2360,SBBU,SBAU,71.0
1286,2361,SBBU,SBBH,30.0
1287,2363,SBBU,SBCA,30.0
1288,2365,SBBU,SBDN,41.0
1289,2366,SBBU,SBFI,30.0
1290,2367,SBBU,SBGR,33.0
1291,2368,SBBU,SBJV,30.0
1292,2369,SBBU,SBKP,42.0
1293,2370,SBBU,SBLO,26.0
1294,2372,SBBU,SBMH,30.0
1295,2373,SBBU,SBML,54.0
1296,2374,SBBU,SBRP,30.0
1297,2375,SBBU,SBSP,69.0
1298,2376,SBBU,SBSR,30.0
1299,2377,SBBU,SBUL,30.0
1300,2378,SBBU,SBUR,45.0
1301,2381,SBBV,MDPC,177.0
1302,2382,SBBV,SBBE,158.0
1303,2383,SBBV,SBBR,172.0
1304,2386,SBBV,SBCT,162.0
1305,2388,SBBV,SBEG,110.0
1306,2390,SBBV,SBGL,120.0
1307,2391,SBBV,SBGO,159.0
1308,2392,SBBV,SBGR,137.0
1309,2394,SBBV,SBKP,160.0
1310,2395,SBBV,SBMN,145.0
1311,2397,SBBV,SBPJ,174.0
1312,2398,SBBV,SBPV,179.0
1313,2401,SBBV,SBRP,165.0
1314,2402,SBBV,SBSN,153.0
1315,2413,SBBV,SNOX,30.0
1316,2415,SBBV,SVBC,135.0
1317,2416,SBBV,SVMI,156.0
1318,2417,SBBV,SVPR,51.0
1319,2420,SBBV,SYCJ,35.0
1320,2421,SBBV,SYEC,19.0
1321,2424,SBBW,SBCY,35.0
1322,2425,SBBW,SBGO,47.0
1323,2428,SBBW,SBUL,70.0
1324,2429,SBBW,SWLC,19.0
1325,2430,SBBW,SWRD,18.0
1326,2431,SBBZ,SBBH,52.0
1327,2432,SBBZ,SBGL,19.0
1328,2433,SBBZ,SBJR,19.0
1329,2434,SBBZ,SBME,19.0
1330,2435,SBBZ,SBRJ,28.0
1331,2436,SBBZ,SDAG,19.0
1332,2437,SBCA,SBAE,118.0
1333,2438,SBCA,SBAU,70.0
1334,2440,SBCA,SBBU,30.0
1335,2441,SBCA,SBCA,59.0
1336,2443,SBCA,SBCG,44.0
1337,2444,SBCA,SBCH,30.0
1338,2445,SBCA,SBCM,30.0
1339,2446,SBCA,SBCT,51.0
1340,2447,SBCA,SBCY,22.0
1341,2448,SBCA,SBDN,60.0
1342,2449,SBCA,SBDO,69.0
1343,2450,SBCA,SBFI,39.0
1344,2451,SBCA,SBFL,37.0
1345,2452,SBCA,SBGL,138.0
1346,2453,SBCA,SBGO,30.0
1347,2454,SBCA,SBGR,108.0
1348,2455,SBCA,SBJV,69.0
1349,2456,SBCA,SBKP,88.0
1350,2457,SBCA,SBLO,53.0
1351,2458,SBCA,SBMG,43.0
1352,2459,SBCA,SBMH,31.0
1353,2460,SBCA,SBNF,58.0
1354,2461,SBCA,SBPA,48.0
1355,2462,SBCA,SBPP,10.0
1356,2463,SBCA,SBPS,173.0
1357,2465,SBCA,SBRP,74.0
1358,2466,SBCA,SBSJ,52.0
1359,2467,SBCA,SBSP,48.0
1360,2468,SBCA,SBSR,68.0
1361,2469,SBCA,SBTD,30.0
1362,2472,SBCA,SSDO,49.0
1363,2473,SBCA,SSTD,30.0
1364,2474,SBCA,SWRD,45.0
1365,2478,SBCB,SACO,90.0
1366,2479,SBCB,SAEZ,118.0
1367,2480,SBCB,SBBH,56.0
1368,2481,SBCB,SBCB,68.0
1369,2482,SBCB,SBCF,72.0
1370,2483,SBCB,SBCP,70.0
1371,2487,SBCB,SBGL,29.0
1372,2488,SBCB,SBGR,23.0
1373,2489,SBCB,SBJF,45.0
1374,2490,SBCB,SBKP,9.0
1375,2491,SBCB,SBME,19.0
1376,2492,SBCB,SBMK,70.0
1377,2494,SBCB,SBRJ,77.0
1378,2497,SBCB,SBSP,70.0
1379,2498,SBCB,SBUL,70.0
1380,2499,SBCB,SBVT,25.0
1381,2511,SBCD,SBBI,19.0
1382,2512,SBCD,SBCD,19.0
1383,2513,SBCD,SBCH,19.0
1384,2514,SBCD,SBCT,18.0
1385,2516,SBCD,SBFL,16.0
1386,2517,SBCD,SBLJ,19.0
1387,2518,SBCD,SBPA,19.0
1388,2519,SBCD,SBPF,19.0
1389,2521,SBCD,SBPO,9.0
1390,2523,SBCD,SSER,19.0
1391,2524,SBCD,SSJA,19.0
1392,2525,SBCD,SSOE,9.0
1393,2526,SBCD,SSOG,9.0
1394,2527,SBCF,EDDF,379.0
1395,2529,SBCF,FQMA,270.0
1396,2531,SBCF,HAAB,306.0
1397,2533,SBCF,KEWR,118.0
1398,2534,SBCF,KFLL,276.0
1399,2535,SBCF,KIAH,474.0
1400,2536,SBCF,KIWA,242.0
1401,2538,SBCF,KMCO,272.0
1402,2539,SBCF,KMIA,215.0
1403,2540,SBCF,KTPA,212.0
1404,2546,SBCF,LPPT,272.0
1405,2547,SBCF,MDPC,177.0
1406,2549,SBCF,MPTO,152.0
1407,2550,SBCF,MROC,474.0
1408,2551,SBCF,MYNN,212.0
1409,2552,SBCF,SAAR,174.0
1410,2553,SBCF,SABE,115.0
1411,2555,SBCF,SAEZ,118.0
1412,2557,SBCF,SBAE,144.0
1413,2558,SBCF,SBAR,138.0
1414,2559,SBCF,SBAX,62.0
1415,2560,SBCF,SBBE,141.0
1416,2561,SBCF,SBBH,64.0
1417,2563,SBCF,SBBR,143.0
1418,2564,SBCF,SBBV,174.0
1419,2565,SBCF,SBCB,60.0
1420,2566,SBCF,SBCF,130.0
1421,2567,SBCF,SBCG,118.0
1422,2568,SBCF,SBCJ,131.0
1423,2569,SBCF,SBCN,75.0
1424,2570,SBCF,SBCP,70.0
1425,2571,SBCF,SBCT,118.0
1426,2572,SBCF,SBCX,118.0
1427,2573,SBCF,SBCY,121.0
1428,2574,SBCF,SBDB,135.0
1429,2575,SBCF,SBDN,104.0
1430,2576,SBCF,SBEG,105.0
1431,2577,SBCF,SBFE,114.0
1432,2578,SBCF,SBFI,123.0
1433,2579,SBCF,SBFL,104.0
1434,2581,SBCF,SBFZ,149.0
1435,2582,SBCF,SBGL,138.0
1436,2583,SBCF,SBGO,121.0
1437,2584,SBCF,SBGR,143.0
1438,2585,SBCF,SBGV,67.0
1439,2586,SBCF,SBHT,115.0
1440,2587,SBCF,SBIL,124.0
1441,2588,SBCF,SBIP,63.0
1442,2589,SBCF,SBIZ,121.0
1443,2590,SBCF,SBJD,1.0
1444,2591,SBCF,SBJE,134.0
1445,2592,SBCF,SBJF,57.0
1446,2593,SBCF,SBJP,132.0
1447,2594,SBCF,SBJR,7.0
1448,2595,SBCF,SBJU,79.0
1449,2596,SBCF,SBJV,125.0
1450,2597,SBCF,SBKG,144.0
1451,2598,SBCF,SBKP,101.0
1452,2599,SBCF,SBLE,65.0
1453,2600,SBCF,SBLO,78.0
1454,2601,SBCF,SBMA,120.0
1455,2602,SBCF,SBMG,131.0
1456,2604,SBCF,SBMK,94.0
1457,2605,SBCF,SBMO,144.0
1458,2606,SBCF,SBMQ,146.0
1459,2607,SBCF,SBNF,135.0
1460,2608,SBCF,SBNT,136.0
1461,2609,SBCF,SBPA,115.0
